age,aum,risk_tolerance,tenure_yrs,logins_per_mo,products_held,segment,persona
53,561845.47,3.2,8,6,3,1,Conservative Wealth Preservers
34,59722.81,8.9,0,5,5,0,Emerging Growth Seekers
60,34882.97,1.0,20,10,5,3,Established Loyal Clients
42,31163.92,10.0,20,6,6,0,Emerging Growth Seekers
51,104424.15,3.4,3,4,1,1,Conservative Wealth Preservers
66,581331.7,2.2,6,7,6,1,Conservative Wealth Preservers
44,213786.31,8.0,8,7,5,0,Emerging Growth Seekers
43,112225.18,9.1,22,2,6,0,Emerging Growth Seekers
62,213178.37,4.5,12,4,1,1,Conservative Wealth Preservers
64,72039.43,2.4,0,2,7,1,Conservative Wealth Preservers
56,1679484.85,9.0,0,3,1,2,High-Net-Worth Core
74,119469.4,6.5,24,9,7,3,Established Loyal Clients
54,89233.06,7.2,6,8,3,0,Emerging Growth Seekers
60,182779.25,3.7,4,3,2,1,Conservative Wealth Preservers
45,25000.0,1.9,13,4,2,1,Conservative Wealth Preservers
55,162429.68,1.1,3,3,2,1,Conservative Wealth Preservers
29,56844.13,9.2,19,8,4,0,Emerging Growth Seekers
32,156586.98,7.0,16,7,4,0,Emerging Growth Seekers
65,125675.67,5.3,18,6,6,3,Established Loyal Clients
39,118764.86,3.4,6,2,1,0,Emerging Growth Seekers
52,31542.69,5.3,22,4,5,3,Established Loyal Clients
60,781302.47,2.7,10,5,4,2,High-Net-Worth Core
42,133430.37,10.0,2,2,1,0,Emerging Growth Seekers
53,231239.79,1.2,16,6,4,3,Established Loyal Clients
47,709237.89,8.7,2,2,4,0,Emerging Growth Seekers
34,1731202.4,10.0,14,3,2,2,High-Net-Worth Core
61,215489.51,4.6,2,3,3,1,Conservative Wealth Preservers
40,223782.99,9.4,18,6,2,0,Emerging Growth Seekers
55,199956.37,5.0,7,4,4,1,Conservative Wealth Preservers
90,162633.13,5.1,4,1,1,1,Conservative Wealth Preservers
47,268070.94,4.7,7,6,3,1,Conservative Wealth Preservers
73,186719.38,5.6,4,4,4,1,Conservative Wealth Preservers
65,145101.24,9.3,2,3,1,0,Emerging Growth Seekers
30,50527.17,10.0,5,3,5,0,Emerging Growth Seekers
42,349934.93,8.2,23,8,2,3,Established Loyal Clients
76,1324543.36,7.3,22,6,1,2,High-Net-Worth Core
70,350764.05,1.9,22,10,7,3,Established Loyal Clients
57,252596.72,2.9,13,10,3,3,Established Loyal Clients
70,165792.45,1.0,7,4,1,1,Conservative Wealth Preservers
50,448797.04,7.5,24,7,3,3,Established Loyal Clients
70,124419.45,2.8,1,1,4,1,Conservative Wealth Preservers
53,326624.57,1.2,20,4,3,3,Established Loyal Clients
59,266997.89,8.8,23,5,7,0,Emerging Growth Seekers
42,30282.87,5.1,10,3,5,0,Emerging Growth Seekers
43,116568.01,2.1,3,5,4,1,Conservative Wealth Preservers
69,567804.97,1.0,20,9,3,3,Established Loyal Clients
62,629533.95,1.5,20,9,2,3,Established Loyal Clients
55,1911234.84,2.1,12,3,4,2,High-Net-Worth Core
49,124830.83,8.6,10,6,3,0,Emerging Growth Seekers
68,129040.32,1.0,11,6,1,1,Conservative Wealth Preservers
38,330041.3,3.5,15,2,5,0,Emerging Growth Seekers
53,209391.56,1.3,15,6,2,3,Established Loyal Clients
74,149274.16,4.5,12,5,2,1,Conservative Wealth Preservers
50,349842.05,9.5,11,6,6,0,Emerging Growth Seekers
50,429064.77,9.5,15,2,2,0,Emerging Growth Seekers
36,817993.68,7.6,0,6,2,0,Emerging Growth Seekers
68,142435.59,8.0,10,5,7,1,Conservative Wealth Preservers
39,79299.86,7.4,24,6,3,0,Emerging Growth Seekers
53,774772.8,7.3,5,9,2,2,High-Net-Worth Core
46,83177.45,10.0,22,5,2,0,Emerging Growth Seekers
57,720993.34,9.0,14,3,2,0,Emerging Growth Seekers
55,97224.21,2.0,15,5,5,3,Established Loyal Clients
31,62673.67,4.1,17,6,7,3,Established Loyal Clients
27,303505.17,10.0,10,4,2,0,Emerging Growth Seekers
59,202985.96,7.8,15,5,5,0,Emerging Growth Seekers
63,196978.62,7.4,15,2,1,0,Emerging Growth Seekers
57,208929.47,4.9,13,4,3,1,Conservative Wealth Preservers
55,64800.6,10.0,1,3,4,0,Emerging Growth Seekers
62,104187.34,6.5,2,1,2,1,Conservative Wealth Preservers
52,198406.74,1.4,7,2,2,1,Conservative Wealth Preservers
48,128408.91,4.7,0,4,3,1,Conservative Wealth Preservers
69,72683.35,1.9,24,4,6,3,Established Loyal Clients
83,304146.2,1.0,23,13,6,3,Established Loyal Clients
73,599261.38,7.6,24,2,1,0,Emerging Growth Seekers
52,498156.64,6.3,8,2,6,0,Emerging Growth Seekers
78,61219.12,1.0,2,9,7,1,Conservative Wealth Preservers
36,191965.26,9.6,14,6,6,0,Emerging Growth Seekers
40,80098.92,10.0,12,1,3,0,Emerging Growth Seekers
83,73713.09,4.7,6,11,3,3,Established Loyal Clients
56,88443.19,4.0,22,6,5,3,Established Loyal Clients
48,43820.25,5.7,22,4,3,0,Emerging Growth Seekers
30,26803.51,10.0,19,3,6,0,Emerging Growth Seekers
68,235760.57,1.0,9,16,5,3,Established Loyal Clients
56,255212.42,2.0,9,6,4,1,Conservative Wealth Preservers
62,479079.27,4.5,21,5,3,3,Established Loyal Clients
72,509629.0,2.6,7,7,6,1,Conservative Wealth Preservers
73,499696.78,7.6,3,2,3,1,Conservative Wealth Preservers
57,136974.26,8.9,20,4,3,0,Emerging Growth Seekers
66,79090.78,7.2,12,4,1,0,Emerging Growth Seekers
47,307041.61,6.7,1,3,1,0,Emerging Growth Seekers
27,156022.19,8.4,6,1,6,0,Emerging Growth Seekers
47,34626.5,2.7,24,4,7,3,Established Loyal Clients
49,163600.64,8.6,14,5,1,0,Emerging Growth Seekers
46,103947.01,10.0,6,7,5,0,Emerging Growth Seekers
51,191675.85,5.4,21,5,3,3,Established Loyal Clients
51,124935.88,9.4,22,6,6,0,Emerging Growth Seekers
57,356798.66,8.9,17,9,3,3,Established Loyal Clients
59,146363.47,4.7,18,3,2,3,Established Loyal Clients
31,332817.31,10.0,6,5,6,0,Emerging Growth Seekers
54,796456.78,9.2,19,2,7,0,Emerging Growth Seekers
66,123555.92,9.2,6,7,2,0,Emerging Growth Seekers
69,128527.17,1.0,4,2,4,1,Conservative Wealth Preservers
62,311153.36,2.5,2,4,6,1,Conservative Wealth Preservers
51,93857.72,5.4,14,1,5,0,Emerging Growth Seekers
51,62385.24,7.4,24,8,1,3,Established Loyal Clients
41,280716.64,3.3,2,6,6,1,Conservative Wealth Preservers
62,179877.16,1.5,8,6,7,1,Conservative Wealth Preservers
70,943202.04,2.9,11,0,3,2,High-Net-Worth Core
61,133543.07,2.6,1,1,1,1,Conservative Wealth Preservers
66,208305.84,8.2,15,4,5,0,Emerging Growth Seekers
58,300946.36,2.8,16,6,3,3,Established Loyal Clients
41,320986.07,10.0,23,5,3,0,Emerging Growth Seekers
72,211565.06,3.7,14,10,2,3,Established Loyal Clients
48,124080.82,2.7,13,9,6,3,Established Loyal Clients
57,288851.19,6.9,14,5,6,0,Emerging Growth Seekers
53,712326.57,6.3,22,6,1,3,Established Loyal Clients
51,71727.05,10.0,23,3,4,0,Emerging Growth Seekers
52,89740.59,2.4,9,6,4,1,Conservative Wealth Preservers
63,149596.94,5.4,8,4,5,1,Conservative Wealth Preservers
48,281919.68,3.7,15,5,4,3,Established Loyal Clients
84,677479.38,4.7,9,7,4,1,Conservative Wealth Preservers
24,86289.07,10.0,14,7,1,0,Emerging Growth Seekers
55,509883.61,9.1,4,4,4,0,Emerging Growth Seekers
59,281823.04,9.8,5,4,6,0,Emerging Growth Seekers
39,246453.69,7.4,8,3,4,0,Emerging Growth Seekers
66,66227.77,5.2,22,9,4,3,Established Loyal Clients
70,209805.54,3.9,22,13,6,3,Established Loyal Clients
53,753724.75,9.3,3,4,3,0,Emerging Growth Seekers
61,1792975.18,7.6,17,7,7,2,High-Net-Worth Core
35,228434.34,9.8,21,3,5,0,Emerging Growth Seekers
41,479518.91,8.2,0,3,7,0,Emerging Growth Seekers
61,567067.68,3.6,11,5,7,1,Conservative Wealth Preservers
49,128912.73,4.6,16,8,2,3,Established Loyal Clients
44,476361.24,5.0,12,5,1,0,Emerging Growth Seekers
45,208524.39,5.9,23,7,4,3,Established Loyal Clients
30,395381.41,3.2,11,2,7,0,Emerging Growth Seekers
47,112574.06,8.8,17,8,6,0,Emerging Growth Seekers
74,531360.02,4.5,16,4,5,1,Conservative Wealth Preservers
22,160807.68,4.8,4,4,6,0,Emerging Growth Seekers
53,114484.31,1.2,24,8,7,3,Established Loyal Clients
77,402960.01,8.2,20,5,2,3,Established Loyal Clients
47,66685.47,10.0,8,5,2,0,Emerging Growth Seekers
67,201309.75,2.1,6,5,3,1,Conservative Wealth Preservers
48,295476.66,8.7,24,8,2,3,Established Loyal Clients
62,1149953.22,3.5,19,6,6,2,High-Net-Worth Core
36,139178.49,7.7,6,3,1,0,Emerging Growth Seekers
81,254045.11,3.0,0,8,4,1,Conservative Wealth Preservers
64,231333.81,6.4,10,6,1,1,Conservative Wealth Preservers
32,168753.08,10.0,2,5,5,0,Emerging Growth Seekers
54,514578.72,3.2,7,5,1,1,Conservative Wealth Preservers
45,225396.58,6.9,0,4,6,0,Emerging Growth Seekers
22,49675.09,4.8,19,6,4,0,Emerging Growth Seekers
60,187521.66,6.7,18,11,5,3,Established Loyal Clients
42,47430.02,8.2,24,6,3,0,Emerging Growth Seekers
36,310107.97,9.6,24,4,4,0,Emerging Growth Seekers
52,214014.55,4.4,22,6,7,3,Established Loyal Clients
62,498471.43,9.5,11,3,2,0,Emerging Growth Seekers
64,89584.64,9.4,7,3,6,0,Emerging Growth Seekers
46,501540.15,7.8,7,10,2,3,Established Loyal Clients
78,73547.12,2.1,14,10,3,3,Established Loyal Clients
64,320993.5,3.3,12,9,5,3,Established Loyal Clients
48,248412.75,7.6,14,4,2,0,Emerging Growth Seekers
37,352501.59,6.6,19,3,4,0,Emerging Growth Seekers
54,210979.01,2.1,21,4,7,3,Established Loyal Clients
49,40195.06,9.6,12,4,6,0,Emerging Growth Seekers
85,378242.09,5.6,18,3,2,1,Conservative Wealth Preservers
37,209331.83,10.0,7,2,6,0,Emerging Growth Seekers
51,294630.8,7.4,18,4,7,0,Emerging Growth Seekers
55,692054.41,4.1,1,2,4,1,Conservative Wealth Preservers
71,332689.44,1.8,15,3,1,1,Conservative Wealth Preservers
68,616792.34,2.0,15,5,1,3,Established Loyal Clients
63,286622.13,1.0,20,11,6,3,Established Loyal Clients
51,106902.64,10.0,6,0,1,0,Emerging Growth Seekers
55,336530.24,9.1,11,2,3,0,Emerging Growth Seekers
65,1078586.39,5.3,21,4,7,2,High-Net-Worth Core
42,427787.4,8.2,12,4,4,0,Emerging Growth Seekers
39,135331.76,7.4,4,7,6,0,Emerging Growth Seekers
55,125571.13,2.1,17,8,4,3,Established Loyal Clients
69,303703.52,4.9,4,7,5,1,Conservative Wealth Preservers
64,145739.72,9.3,18,9,3,3,Established Loyal Clients
49,255281.51,3.6,23,7,1,3,Established Loyal Clients
58,183308.32,8.8,19,5,5,0,Emerging Growth Seekers
65,456988.11,8.3,7,6,4,1,Conservative Wealth Preservers
36,46931.31,10.0,0,3,4,0,Emerging Growth Seekers
34,143477.07,6.8,0,6,5,0,Emerging Growth Seekers
64,541212.49,1.0,21,5,4,3,Established Loyal Clients
46,133244.09,1.8,6,1,5,1,Conservative Wealth Preservers
53,119113.71,2.3,10,4,7,1,Conservative Wealth Preservers
74,354752.54,6.5,9,4,7,1,Conservative Wealth Preservers
75,474757.08,2.4,0,3,5,1,Conservative Wealth Preservers
58,829006.41,6.8,19,3,4,2,High-Net-Worth Core
61,1764523.67,9.6,20,3,5,2,High-Net-Worth Core
50,1138915.84,5.5,17,4,7,2,High-Net-Worth Core
58,147825.09,9.9,6,5,5,0,Emerging Growth Seekers
54,68402.16,9.1,11,2,7,0,Emerging Growth Seekers
51,252956.87,2.4,11,3,6,1,Conservative Wealth Preservers
44,99124.32,2.0,17,3,5,1,Conservative Wealth Preservers
45,215192.41,5.9,6,4,5,0,Emerging Growth Seekers
63,1118416.7,1.5,14,8,5,2,High-Net-Worth Core
59,1357795.25,1.0,18,11,3,2,High-Net-Worth Core
51,321018.64,6.4,23,9,4,3,Established Loyal Clients
45,510506.96,1.9,8,8,7,3,Established Loyal Clients
60,226382.96,9.7,5,4,1,0,Emerging Growth Seekers
49,130702.54,8.6,22,1,4,0,Emerging Growth Seekers
61,387300.44,7.6,2,3,4,1,Conservative Wealth Preservers
29,66736.78,5.3,21,7,6,3,Established Loyal Clients
69,94513.92,3.9,22,8,1,3,Established Loyal Clients
71,437294.28,5.7,21,6,4,3,Established Loyal Clients
67,66499.56,7.1,3,4,7,1,Conservative Wealth Preservers
62,181536.81,1.5,2,5,7,1,Conservative Wealth Preservers
48,100131.9,9.7,1,2,1,0,Emerging Growth Seekers
74,309529.85,1.0,18,6,4,3,Established Loyal Clients
67,204764.32,6.1,13,7,4,3,Established Loyal Clients
46,699680.5,6.8,16,5,3,0,Emerging Growth Seekers
46,261470.87,10.0,16,2,3,0,Emerging Growth Seekers
66,170741.83,7.2,19,2,3,0,Emerging Growth Seekers
47,236926.74,6.7,23,5,3,3,Established Loyal Clients
79,128024.98,2.1,4,4,4,1,Conservative Wealth Preservers
47,82131.85,8.7,10,6,6,0,Emerging Growth Seekers
58,88863.56,4.8,7,6,7,1,Conservative Wealth Preservers
64,25000.0,4.3,21,3,7,3,Established Loyal Clients
62,70556.4,1.5,21,4,2,3,Established Loyal Clients
56,76849.09,10.0,11,7,1,0,Emerging Growth Seekers
52,26735.19,4.3,24,10,5,3,Established Loyal Clients
78,180638.13,6.1,13,9,4,3,Established Loyal Clients
37,34920.36,8.6,0,8,7,0,Emerging Growth Seekers
87,768051.34,2.4,6,6,2,1,Conservative Wealth Preservers
34,81091.45,10.0,16,5,3,0,Emerging Growth Seekers
55,161888.79,9.1,5,1,6,0,Emerging Growth Seekers
60,86329.28,9.7,13,5,4,0,Emerging Growth Seekers
55,44715.55,5.1,18,2,2,0,Emerging Growth Seekers
65,1964120.63,2.3,3,6,7,2,High-Net-Worth Core
62,561739.49,3.5,5,5,2,1,Conservative Wealth Preservers
52,25000.0,1.4,13,4,4,1,Conservative Wealth Preservers
56,484840.73,3.0,6,7,1,1,Conservative Wealth Preservers
54,108631.5,8.2,24,4,7,0,Emerging Growth Seekers
52,74396.47,5.3,23,5,2,3,Established Loyal Clients
55,108686.48,8.1,23,4,4,0,Emerging Growth Seekers
54,280629.01,10.0,21,3,3,0,Emerging Growth Seekers
52,410489.08,7.3,10,3,1,0,Emerging Growth Seekers
42,117786.68,6.2,9,2,7,0,Emerging Growth Seekers
54,288347.12,8.1,23,4,4,0,Emerging Growth Seekers
55,49957.75,10.0,2,4,5,0,Emerging Growth Seekers
53,168104.69,5.3,4,2,6,1,Conservative Wealth Preservers
57,171742.97,2.9,17,12,5,3,Established Loyal Clients
62,216710.91,6.5,22,8,5,3,Established Loyal Clients
59,145652.78,9.7,17,6,7,0,Emerging Growth Seekers
41,45908.65,10.0,5,4,5,0,Emerging Growth Seekers
61,764433.12,2.6,20,9,6,3,Established Loyal Clients
46,535328.93,6.8,15,5,1,0,Emerging Growth Seekers
48,440302.86,6.7,16,5,6,0,Emerging Growth Seekers
48,120932.79,6.7,3,4,1,0,Emerging Growth Seekers
58,653179.06,5.8,11,3,6,1,Conservative Wealth Preservers
64,260004.62,4.3,13,3,2,1,Conservative Wealth Preservers
34,451125.08,2.8,8,14,4,3,Established Loyal Clients
92,231089.93,1.0,6,7,1,1,Conservative Wealth Preservers
68,131709.39,2.0,15,9,4,3,Established Loyal Clients
53,106800.85,2.3,18,3,3,3,Established Loyal Clients
62,612275.86,1.0,10,3,6,1,Conservative Wealth Preservers
48,248405.33,9.7,3,3,7,0,Emerging Growth Seekers
66,234589.96,1.1,24,3,3,3,Established Loyal Clients
67,303898.88,1.1,10,3,7,1,Conservative Wealth Preservers
67,150540.79,6.1,4,4,7,1,Conservative Wealth Preservers
45,334683.32,6.9,3,4,6,0,Emerging Growth Seekers
60,70415.83,1.0,6,4,7,1,Conservative Wealth Preservers
56,206477.74,2.0,3,5,2,1,Conservative Wealth Preservers
92,77469.43,4.0,9,3,4,1,Conservative Wealth Preservers
41,223825.81,2.3,1,4,5,1,Conservative Wealth Preservers
56,571117.73,6.0,10,9,6,3,Established Loyal Clients
66,34888.59,8.2,5,5,5,1,Conservative Wealth Preservers
71,245520.16,8.7,22,6,2,3,Established Loyal Clients
73,343048.87,2.6,22,4,6,3,Established Loyal Clients
69,563400.34,7.9,23,8,1,3,Established Loyal Clients
58,176383.56,1.0,4,8,3,1,Conservative Wealth Preservers
47,108384.89,2.8,21,10,2,3,Established Loyal Clients
31,319805.86,7.1,10,1,2,0,Emerging Growth Seekers
84,513208.04,2.6,8,4,1,1,Conservative Wealth Preservers
80,145514.62,4.0,7,2,2,1,Conservative Wealth Preservers
53,244998.27,8.2,5,7,7,0,Emerging Growth Seekers
78,454246.36,4.1,24,2,7,3,Established Loyal Clients
40,60518.87,4.4,8,5,5,0,Emerging Growth Seekers
49,600639.51,3.6,19,5,6,3,Established Loyal Clients
34,223365.78,8.8,1,3,5,0,Emerging Growth Seekers
72,492491.47,2.7,20,6,2,3,Established Loyal Clients
67,270389.38,4.1,7,8,3,1,Conservative Wealth Preservers
55,302299.46,10.0,4,5,2,0,Emerging Growth Seekers
62,171437.9,8.5,14,7,6,3,Established Loyal Clients
36,519687.72,9.7,9,6,5,0,Emerging Growth Seekers
50,1041034.56,8.5,16,7,6,2,High-Net-Worth Core
49,253631.95,5.6,14,7,7,3,Established Loyal Clients
65,887650.81,4.2,19,4,2,2,High-Net-Worth Core
75,401795.85,3.4,7,6,2,1,Conservative Wealth Preservers
92,65143.49,1.0,4,5,5,1,Conservative Wealth Preservers
78,175407.66,2.2,14,3,1,1,Conservative Wealth Preservers
84,237278.45,1.0,15,0,1,1,Conservative Wealth Preservers
63,976305.67,5.4,16,3,5,2,High-Net-Worth Core
60,148197.28,5.6,22,8,4,3,Established Loyal Clients
50,110869.19,3.5,22,8,4,3,Established Loyal Clients
60,453400.49,9.6,6,5,5,0,Emerging Growth Seekers
46,262202.88,1.8,16,5,7,3,Established Loyal Clients
43,247387.99,7.0,5,5,7,0,Emerging Growth Seekers
78,473760.13,7.1,1,3,6,1,Conservative Wealth Preservers
65,177590.18,4.3,19,4,5,3,Established Loyal Clients
61,210599.34,1.6,20,7,3,3,Established Loyal Clients
40,161238.63,2.3,6,5,6,1,Conservative Wealth Preservers
67,527421.44,1.1,17,5,3,3,Established Loyal Clients
47,352154.38,8.8,12,1,6,0,Emerging Growth Seekers
72,951392.63,3.7,2,3,5,2,High-Net-Worth Core
64,188428.61,1.3,1,3,3,1,Conservative Wealth Preservers
53,139138.58,2.2,7,3,2,1,Conservative Wealth Preservers
75,565348.44,1.0,16,4,5,1,Conservative Wealth Preservers
62,156476.35,5.5,2,3,5,1,Conservative Wealth Preservers
50,75757.96,7.5,3,3,3,0,Emerging Growth Seekers
37,236795.96,10.0,9,7,4,0,Emerging Growth Seekers
71,739714.03,3.8,14,5,1,2,High-Net-Worth Core
45,30791.62,3.9,4,5,6,1,Conservative Wealth Preservers
27,66341.03,8.4,19,4,7,0,Emerging Growth Seekers
55,180680.09,3.0,17,13,7,3,Established Loyal Clients
54,232971.8,7.2,6,4,5,0,Emerging Growth Seekers
75,152925.37,8.4,3,3,6,1,Conservative Wealth Preservers
58,86994.48,1.0,5,2,2,1,Conservative Wealth Preservers
66,76782.47,6.1,20,10,2,3,Established Loyal Clients
44,506663.87,9.0,2,5,4,0,Emerging Growth Seekers
50,353882.88,6.5,22,4,3,0,Emerging Growth Seekers
63,198057.45,8.4,3,3,3,0,Emerging Growth Seekers
52,210215.19,6.3,0,5,4,1,Conservative Wealth Preservers
84,545356.49,3.6,4,1,7,1,Conservative Wealth Preservers
83,126093.65,5.8,3,1,7,1,Conservative Wealth Preservers
41,146107.09,10.0,9,3,5,0,Emerging Growth Seekers
88,133866.89,6.4,1,1,7,1,Conservative Wealth Preservers
52,249996.57,1.3,16,2,2,1,Conservative Wealth Preservers
56,129329.03,8.0,8,4,2,0,Emerging Growth Seekers
74,576497.2,1.0,7,7,6,1,Conservative Wealth Preservers
89,235220.86,5.3,21,11,1,3,Established Loyal Clients
53,798367.77,9.3,6,0,5,0,Emerging Growth Seekers
48,405988.01,5.7,11,10,7,3,Established Loyal Clients
34,458750.74,8.8,14,3,4,0,Emerging Growth Seekers
55,71122.28,7.1,23,2,7,0,Emerging Growth Seekers
63,476845.92,3.4,3,6,4,1,Conservative Wealth Preservers
38,444029.87,2.5,3,9,6,1,Conservative Wealth Preservers
81,36646.42,1.0,22,7,3,3,Established Loyal Clients
40,167531.07,7.3,9,4,2,0,Emerging Growth Seekers
58,285814.56,8.8,9,4,4,0,Emerging Growth Seekers
50,333129.64,4.5,13,5,3,3,Established Loyal Clients
32,97233.15,8.0,7,3,1,0,Emerging Growth Seekers
76,199455.35,1.0,6,8,7,1,Conservative Wealth Preservers
64,255234.41,6.3,10,4,3,1,Conservative Wealth Preservers
56,309974.5,1.0,9,6,3,1,Conservative Wealth Preservers
79,48390.6,7.1,19,3,4,3,Established Loyal Clients
47,604523.7,9.7,20,4,5,0,Emerging Growth Seekers
69,237508.37,5.9,12,7,2,3,Established Loyal Clients
77,483180.68,7.3,21,4,4,3,Established Loyal Clients
70,254855.59,1.0,24,15,3,3,Established Loyal Clients
47,308836.13,5.8,10,6,3,0,Emerging Growth Seekers
49,111853.55,8.6,16,5,7,0,Emerging Growth Seekers
76,826392.02,5.4,20,9,3,3,Established Loyal Clients
78,79258.41,8.2,15,2,1,0,Emerging Growth Seekers
45,193123.12,7.9,0,4,5,0,Emerging Growth Seekers
55,279825.6,8.1,2,4,5,0,Emerging Growth Seekers
44,180779.34,8.0,18,8,3,3,Established Loyal Clients
41,387200.37,8.3,7,5,6,0,Emerging Growth Seekers
64,114846.85,7.3,9,3,4,0,Emerging Growth Seekers
49,91193.95,10.0,10,5,1,0,Emerging Growth Seekers
66,208223.09,4.2,24,8,5,3,Established Loyal Clients
50,273335.79,7.5,8,5,1,0,Emerging Growth Seekers
78,250910.49,2.2,24,8,7,3,Established Loyal Clients
53,869340.76,5.2,2,5,2,2,High-Net-Worth Core
49,40457.77,9.6,17,3,2,0,Emerging Growth Seekers
40,343963.57,4.3,22,8,4,3,Established Loyal Clients
57,128994.41,7.9,1,3,4,0,Emerging Growth Seekers
44,851181.12,9.0,16,1,6,0,Emerging Growth Seekers
73,823319.42,1.0,7,5,3,1,Conservative Wealth Preservers
59,250864.69,4.8,11,5,6,1,Conservative Wealth Preservers
77,190369.94,5.3,7,8,3,1,Conservative Wealth Preservers
45,264921.38,6.9,10,2,4,0,Emerging Growth Seekers
70,108036.11,1.0,4,6,6,1,Conservative Wealth Preservers
52,61572.54,1.3,15,7,2,3,Established Loyal Clients
39,146921.5,8.4,12,11,6,3,Established Loyal Clients
44,155812.41,2.0,10,5,7,1,Conservative Wealth Preservers
63,558133.23,8.4,8,2,4,0,Emerging Growth Seekers
55,210078.69,6.1,5,8,2,1,Conservative Wealth Preservers
67,429961.49,7.1,15,10,7,3,Established Loyal Clients
74,712500.11,6.5,12,7,5,2,High-Net-Worth Core
76,702799.35,4.4,7,6,3,1,Conservative Wealth Preservers
63,160359.7,1.4,5,2,4,1,Conservative Wealth Preservers
50,149497.4,10.0,22,1,7,0,Emerging Growth Seekers
77,115738.86,1.0,0,3,2,1,Conservative Wealth Preservers
82,178519.78,1.0,3,4,6,1,Conservative Wealth Preservers
38,476502.97,3.5,5,5,5,1,Conservative Wealth Preservers
75,116281.43,7.4,20,3,7,3,Established Loyal Clients
50,1709081.13,2.5,11,8,3,2,High-Net-Worth Core
22,161982.87,5.8,12,2,4,0,Emerging Growth Seekers
49,263632.82,10.0,17,1,5,0,Emerging Growth Seekers
49,1758724.61,10.0,18,5,7,2,High-Net-Worth Core
85,96372.61,3.6,20,1,6,1,Conservative Wealth Preservers
26,156130.36,6.5,19,1,4,0,Emerging Growth Seekers
64,151284.45,2.3,6,2,5,1,Conservative Wealth Preservers
55,55914.34,3.1,17,3,2,1,Conservative Wealth Preservers
55,288949.51,6.1,14,1,1,0,Emerging Growth Seekers
51,379625.45,4.5,9,2,4,1,Conservative Wealth Preservers
80,93770.09,3.0,24,7,4,3,Established Loyal Clients
81,122577.6,6.9,24,9,1,3,Established Loyal Clients
39,141447.21,10.0,0,0,1,0,Emerging Growth Seekers
26,116293.56,5.5,0,4,6,0,Emerging Growth Seekers
53,146614.0,4.2,3,2,5,1,Conservative Wealth Preservers
48,562122.13,10.0,5,4,1,0,Emerging Growth Seekers
66,209887.01,8.2,23,8,3,3,Established Loyal Clients
51,97311.12,9.4,10,8,5,0,Emerging Growth Seekers
52,458855.46,6.3,4,5,5,1,Conservative Wealth Preservers
69,170808.87,4.0,24,6,1,3,Established Loyal Clients
62,227896.37,1.0,7,6,7,1,Conservative Wealth Preservers
39,156071.75,6.4,13,7,1,0,Emerging Growth Seekers
42,475100.91,5.2,18,4,4,0,Emerging Growth Seekers
78,144329.08,1.0,16,3,7,1,Conservative Wealth Preservers
60,191765.75,8.7,18,7,6,3,Established Loyal Clients
